"date","value"
2017.04.24,3.128
2017.04.25,3.1471
2017.04.26,3.1723
2017.04.27,3.1835
2017.04.28,3.1766
2017.04.29,3.1765666666666665
2017.04.30,3.1765333333333334
2017.05.01,3.1765
2017.05.02,3.1517
2017.05.03,3.1652
2017.05.04,3.1885
2017.05.05,3.1774
2017.05.06,3.184266666666667
2017.05.07,3.191133333333333
2017.05.08,3.198
2017.05.09,3.1902
2017.05.10,3.1678
2017.05.11,3.1403
2017.05.12,3.1218
2017.05.13,3.1183
2017.05.14,3.1148
2017.05.15,3.1113
2017.05.16,3.0964
2017.05.17,3.138
2017.05.18,3.371
2017.05.19,3.2529
2017.05.20,3.2571333333333334
2017.05.21,3.2613666666666665
2017.05.22,3.2656
2017.05.23,3.2705
2017.05.24,3.2784
2017.05.25,3.2736
2017.05.26,3.2601
2017.05.27,3.258966666666667
2017.05.28,3.257833333333333
2017.05.29,3.2567
2017.05.30,3.2577
2017.05.31,3.2266
2017.06.01,3.2506
2017.06.02,3.2483
2017.06.03,3.2645
2017.06.04,3.2807
2017.06.05,3.2969
2017.06.06,3.2778
2017.06.07,3.2695
2017.06.08,3.2617
2017.06.09,3.2971
2017.06.10,3.3041
2017.06.11,3.3110999999999997
2017.06.12,3.3181
2017.06.13,3.3154
2017.06.14,3.2742
2017.06.15,3.275
2017.06.16,3.2933
2017.06.17,3.2898
2017.06.18,3.2862999999999998
2017.06.19,3.2828
2017.06.20,3.327
2017.06.21,3.3363
2017.06.22,3.3425
2017.06.23,3.343
2017.06.24,3.3274333333333335
2017.06.25,3.3118666666666665
2017.06.26,3.2963
2017.06.27,3.3135
2017.06.28,3.2805
2017.06.29,3.3043
2017.06.30,3.3072
2017.07.01,3.3053
2017.07.02,3.3034
2017.07.03,3.3015
2017.07.04,3.3093
2017.07.05,3.2889
2017.07.06,3.2962
2017.07.07,3.2813
2017.07.08,3.2727666666666666
2017.07.09,3.2642333333333333
2017.07.10,3.2557
2017.07.11,3.2548
2017.07.12,3.2079
2017.07.13,3.2138
2017.07.14,3.1799
2017.07.15,3.181033333333333
2017.07.16,3.182166666666667
2017.07.17,3.1833
2017.07.18,3.1545
2017.07.19,3.149
2017.07.20,3.1208
2017.07.21,3.1418
2017.07.22,3.143533333333333
2017.07.23,3.1452666666666667
2017.07.24,3.147
2017.07.25,3.1726
2017.07.26,3.1387
2017.07.27,3.153
2017.07.28,3.1319
2017.07.29,3.1300666666666666
2017.07.30,3.128233333333333
2017.07.31,3.1264
2017.08.01,3.1265
2017.08.02,3.1137
2017.08.03,3.1126
2017.08.04,3.1313
2017.08.05,3.1297
2017.08.06,3.1281
2017.08.07,3.1265
2017.08.08,3.1269
2017.08.09,3.1559
2017.08.10,3.1757
2017.08.11,3.1938
2017.08.12,3.1922
2017.08.13,3.1906
2017.08.14,3.189
2017.08.15,3.1695
2017.08.16,3.1524
2017.08.17,3.1751
2017.08.18,3.1465
2017.08.19,3.1525
2017.08.20,3.1585
2017.08.21,3.1645
2017.08.22,3.1611
2017.08.23,3.1414
2017.08.24,3.1481
2017.08.25,3.1603
2017.08.26,3.162533333333333
2017.08.27,3.1647666666666665
2017.08.28,3.167
2017.08.29,3.1652
2017.08.30,3.1603
2017.08.31,3.1479
2017.09.01,3.1416
2017.09.02,3.1416333333333335
2017.09.03,3.1416666666666666
2017.09.04,3.1417
2017.09.05,3.1174
2017.09.06,3.1004
2017.09.07,3.0993
2017.09.08,3.0867
2017.09.09,3.0921
